cell_id	quantity	value	source
c0331	posthoc_mwu__welch_diff	-9.5	praat
c0331	posthoc_paired__perfect_df	20	praat
c0331	posthoc_paired__perfect_diff	11.666666666666666	praat
c0331	posthoc_paired__welch_df	20	praat
c0331	posthoc_paired__welch_diff	2.666666666666666	praat
c0331	posthoc_perfect__welch_df	18	praat
c0331	posthoc_perfect__welch_diff	-9	praat
c0332	n	50	praat
c0332	k	5	praat
c0332	posthoc_corr__mwu_padj	0.11361349537539711	praat
c0332	posthoc_corr__mwu_t	1.7333831137362692	praat
c0332	posthoc_corr__mwu_cohens_d	0.9827358526596335	praat
c0332	posthoc_corr__mwu_p	0.1022521458378574	praat
c0332	posthoc_corr__paired_padj	3.554291590051513e-07	praat
c0332	posthoc_corr__paired_t	-7.636959822292356	praat
c0332	posthoc_corr__paired_cohens_d	-3.0043639277189063	praat
c0332	posthoc_corr__paired_p	7.108583180103026e-08	praat
c0332	posthoc_corr__perfect_padj	0.04854308668034452	praat
c0332	posthoc_corr__perfect_t	2.2257685872689748	praat
c0332	posthoc_corr__perfect_cohens_d	0.9215557470842439	praat
c0332	posthoc_corr__perfect_p	0.03659094055381841	praat
c0332	posthoc_corr__welch_padj	0.00018725641985958277	praat
c0332	posthoc_corr__welch_t	-4.688304761530115	praat
c0332	posthoc_corr__welch_cohens_d	-1.9411425885796207	praat
c0332	posthoc_corr__welch_p	0.00011235385191574967	praat
c0332	posthoc_mwu__paired_padj	6.607637067045092e-07	praat
c0332	posthoc_mwu__paired_t	-9.186725619164315	praat
c0332	posthoc_mwu__paired_cohens_d	-5.303958509195748	praat
c0332	posthoc_mwu__paired_p	2.643054826818037e-07	praat
c0332	posthoc_mwu__perfect_padj	0.5690331249007394	praat
c0332	posthoc_mwu__perfect_t	-0.5855400437691199	praat
c0332	posthoc_mwu__perfect_cohens_d	-0.3464101615137754	praat
c0332	posthoc_mwu__perfect_p	0.5690331249007394	praat
c0332	posthoc_mwu__welch_padj	0.00018725641985958277	praat
c0332	posthoc_mwu__welch_t	-5.707138387268051	praat
c0332	posthoc_mwu__welch_cohens_d	-3.3763886032268258	praat
c0332	posthoc_mwu__welch_p	9.80222612673942e-05	praat
c0332	posthoc_paired__perfect_padj	3.542304644700696e-10	praat
c0332	posthoc_paired__perfect_t	12.940792666314373	praat
c0332	posthoc_paired__perfect_cohens_d	5.540916385036406	praat
c0332	posthoc_paired__perfect_p	3.542304644700696e-11	praat
c0332	posthoc_paired__welch_padj	0.04854308668034452	praat
c0332	posthoc_paired__welch_t	2.2111599712911274	praat
c0332	posthoc_paired__welch_cohens_d	0.9467621366623015	praat
c0332	posthoc_paired__welch_p	0.03883446934427562	praat
c0332	posthoc_perfect__welch_padj	6.36605599080563e-07	praat
c0332	posthoc_perfect__welch_t	-8.140806303599616	praat
c0332	posthoc_perfect__welch_cohens_d	-3.640679257301507	praat
c0332	posthoc_perfect__welch_p	1.909816797241689e-07	praat
c0332	posthoc_corr__mwu_df	16	praat
c0332	posthoc_corr__mwu_diff	3.071428571428571	praat
c0332	posthoc_corr__paired_df	24	praat
c0332	posthoc_corr__paired_diff	-9.095238095238095	praat
c0332	posthoc_corr__perfect_df	22	praat
c0332	posthoc_corr__perfect_diff	2.571428571428571	praat
c0332	posthoc_corr__welch_df	22	praat
c0332	posthoc_corr__welch_diff	-6.428571428571429	praat
c0332	posthoc_mwu__paired_df	14	praat
c0332	posthoc_mwu__paired_diff	-12.166666666666666	praat
c0332	posthoc_mwu__perfect_df	12	praat
c0332	posthoc_mwu__perfect_diff	-0.5	praat
c0332	posthoc_mwu__welch_df	12	praat
c0332	posthoc_mwu__welch_diff	-9.5	praat
c0332	posthoc_paired__perfect_df	20	praat
c0332	posthoc_paired__perfect_diff	11.666666666666666	praat
c0332	posthoc_paired__welch_df	20	praat
c0332	posthoc_paired__welch_diff	2.666666666666666	praat
c0332	posthoc_perfect__welch_df	18	praat
c0332	posthoc_perfect__welch_diff	-9	praat
c0333	n	50	praat
c0333	k	5	praat
c0333	posthoc_corr__mwu_padj	0.791039616024859	praat
c0333	posthoc_corr__mwu_u	45	praat
c0333	posthoc_corr__mwu_rank_biserial	0.6071428571428571	praat
c0333	posthoc_corr__mwu_p	0.0791039616024859	praat
c0333	posthoc_corr__paired_padj	0.00042926282911542277	praat
c0333	posthoc_corr__paired_u	4	praat
c0333	posthoc_corr__paired_rank_biserial	-0.9523809523809523	praat
c0333	posthoc_corr__paired_p	4.292628291154228e-05	praat
c0333	posthoc_corr__perfect_padj	0.5596174532490801	praat
c0333	posthoc_corr__perfect_u	103	praat
c0333	posthoc_corr__perfect_rank_biserial	0.4714285714285714	praat
c0333	posthoc_corr__perfect_p	0.055961745324908004	praat
c0333	posthoc_corr__welch_padj	0.009338247729674946	praat
c0333	posthoc_corr__welch_u	13	praat
c0333	posthoc_corr__welch_rank_biserial	-0.8142857142857143	praat
c0333	posthoc_corr__welch_p	0.0009338247729674946	praat
c0333	posthoc_mwu__paired_padj	0.042887897656194954	praat
c0333	posthoc_mwu__paired_u	0	praat
c0333	posthoc_mwu__paired_rank_biserial	-1	praat
c0333	posthoc_mwu__paired_p	0.004288789765619495	praat
c0333	posthoc_mwu__perfect_padj	1	praat
c0333	posthoc_mwu__perfect_u	16	praat
c0333	posthoc_mwu__perfect_rank_biserial	-0.2	praat
c0333	posthoc_mwu__perfect_p	0.6139178031705241	praat
c0333	posthoc_mwu__welch_padj	0.05713299834525596	praat
c0333	posthoc_mwu__welch_u	0	praat
c0333	posthoc_mwu__welch_rank_biserial	-1	praat
c0333	posthoc_mwu__welch_p	0.005713299834525596	praat
c0333	posthoc_paired__perfect_padj	0.0008417017201509565	praat
c0333	posthoc_paired__perfect_u	120	praat
c0333	posthoc_paired__perfect_rank_biserial	1	praat
c0333	posthoc_paired__perfect_p	8.417017201509565e-05	praat
c0333	posthoc_paired__welch_padj	0.3986612713918825	praat
c0333	posthoc_paired__welch_u	91.5	praat
c0333	posthoc_paired__welch_rank_biserial	0.525	praat
c0333	posthoc_paired__welch_p	0.03986612713918825	praat
c0333	posthoc_perfect__welch_padj	0.001756155310459087	praat
c0333	posthoc_perfect__welch_u	0	praat
c0333	posthoc_perfect__welch_rank_biserial	-1	praat
c0333	posthoc_perfect__welch_p	0.0001756155310459087	praat
c0333	posthoc_corr__mwu_diff	2.6500000000000004	praat
c0333	posthoc_corr__mwu_ci_low	-2.0000529351489345	praat
c0333	posthoc_corr__mwu_ci_high	10.400026370772753	praat
c0333	posthoc_corr__paired_diff	-9.399999999999999	praat
c0333	posthoc_corr__paired_ci_low	-13.00002460569673	praat
c0333	posthoc_corr__paired_ci_high	-5.00005781756763	praat
c0333	posthoc_corr__perfect_diff	2	praat
c0333	posthoc_corr__perfect_ci_low	-1.0000128732547524	praat
c0333	posthoc_corr__perfect_ci_high	6.799994385568903	praat
c0333	posthoc_corr__welch_diff	-6.4	praat
c0333	posthoc_corr__welch_ci_low	-10.999965325789304	praat
c0333	posthoc_corr__welch_ci_high	-1.800000004315398	praat
c0333	posthoc_mwu__paired_diff	-12	praat
c0333	posthoc_mwu__paired_ci_low	-18	praat
c0333	posthoc_mwu__paired_ci_high	-7	praat
c0333	posthoc_mwu__perfect_diff	-0.5	praat
c0333	posthoc_mwu__perfect_ci_low	-4	praat
c0333	posthoc_mwu__perfect_ci_high	3	praat
c0333	posthoc_mwu__welch_diff	-9	praat
c0333	posthoc_mwu__welch_ci_low	-17	praat
c0333	posthoc_mwu__welch_ci_high	-4	praat
c0333	posthoc_paired__perfect_diff	11.5	praat
c0333	posthoc_paired__perfect_ci_low	8.999969342579206	praat
c0333	posthoc_paired__perfect_ci_high	14.999938167740861	praat
c0333	posthoc_paired__welch_diff	3	praat
c0333	posthoc_paired__welch_ci_low	-1.999961355467415	praat
c0333	posthoc_paired__welch_ci_high	6.999958999984407	praat
c0333	posthoc_perfect__welch_diff	-8.5	praat
c0333	posthoc_perfect__welch_ci_low	-13.000077447537855	praat
c0333	posthoc_perfect__welch_ci_high	-5.000061928497263	praat
c0334	n	50	praat
c0334	k	5	praat
c0334	posthoc_corr__mwu_padj	0.16788523597472402	praat
c0334	posthoc_corr__mwu_u	45	praat
c0334	posthoc_corr__mwu_rank_biserial	0.6071428571428571	praat
c0334	posthoc_corr__mwu_p	0.0791039616024859	praat
c0334	posthoc_corr__paired_padj	0.00042926282911542277	praat
c0334	posthoc_corr__paired_u	4	praat
c0334	posthoc_corr__paired_rank_biserial	-0.9523809523809523	praat
c0334	posthoc_corr__paired_p	4.292628291154228e-05	praat
c0334	posthoc_corr__perfect_padj	0.16788523597472402	praat
c0334	posthoc_corr__perfect_u	103	praat
c0334	posthoc_corr__perfect_rank_biserial	0.4714285714285714	praat
c0334	posthoc_corr__perfect_p	0.055961745324908004	praat
c0334	posthoc_corr__welch_padj	0.006536773410772462	praat
c0334	posthoc_corr__welch_u	13	praat
c0334	posthoc_corr__welch_rank_biserial	-0.8142857142857143	praat
c0334	posthoc_corr__welch_p	0.0009338247729674946	praat
c0334	posthoc_mwu__paired_padj	0.02573273859371697	praat
c0334	posthoc_mwu__paired_u	0	praat
c0334	posthoc_mwu__paired_rank_biserial	-1	praat
c0334	posthoc_mwu__paired_p	0.004288789765619495	praat
c0334	posthoc_mwu__perfect_padj	0.6139178031705241	praat
c0334	posthoc_mwu__perfect_u	16	praat
c0334	posthoc_mwu__perfect_rank_biserial	-0.2	praat
c0334	posthoc_mwu__perfect_p	0.6139178031705241	praat
c0334	posthoc_mwu__welch_padj	0.02856649917262798	praat
c0334	posthoc_mwu__welch_u	0	praat
c0334	posthoc_mwu__welch_rank_biserial	-1	praat
c0334	posthoc_mwu__welch_p	0.005713299834525596	praat
c0334	posthoc_paired__perfect_padj	0.0007575315481358609	praat
c0334	posthoc_paired__perfect_u	120	praat
c0334	posthoc_paired__perfect_rank_biserial	1	praat
c0334	posthoc_paired__perfect_p	8.417017201509565e-05	praat
c0334	posthoc_paired__welch_padj	0.159464508556753	praat
c0334	posthoc_paired__welch_u	91.5	praat
c0334	posthoc_paired__welch_rank_biserial	0.525	praat
c0334	posthoc_paired__welch_p	0.03986612713918825	praat
c0334	posthoc_perfect__welch_padj	0.0014049242483672696	praat
c0334	posthoc_perfect__welch_u	0	praat
c0334	posthoc_perfect__welch_rank_biserial	-1	praat
c0334	posthoc_perfect__welch_p	0.0001756155310459087	praat
c0334	posthoc_corr__mwu_diff	2.6500000000000004	praat
c0334	posthoc_corr__paired_diff	-9.399999999999999	praat
c0334	posthoc_corr__perfect_diff	2	praat
c0334	posthoc_corr__welch_diff	-6.4	praat
c0334	posthoc_mwu__paired_diff	-12	praat
c0334	posthoc_mwu__perfect_diff	-0.5	praat
c0334	posthoc_mwu__welch_diff	-9	praat
c0334	posthoc_paired__perfect_diff	11.5	praat
c0334	posthoc_paired__welch_diff	3	praat
c0334	posthoc_perfect__welch_diff	-8.5	praat
c0335	n	50	praat
c0335	k	5	praat
c0335	posthoc_corr__mwu_padj	0.08789329066942878	praat
c0335	posthoc_corr__mwu_u	45	praat
c0335	posthoc_corr__mwu_rank_biserial	0.6071428571428571	praat
c0335	posthoc_corr__mwu_p	0.0791039616024859	praat
c0335	posthoc_corr__paired_padj	0.00042085086007547824	praat
c0335	posthoc_corr__paired_u	4	praat
c0335	posthoc_corr__paired_rank_biserial	-0.9523809523809523	praat
c0335	posthoc_corr__paired_p	4.292628291154228e-05	praat
c0335	posthoc_corr__perfect_padj	0.06995218165613501	praat
c0335	posthoc_corr__perfect_u	103	praat
c0335	posthoc_corr__perfect_rank_biserial	0.4714285714285714	praat
c0335	posthoc_corr__perfect_p	0.055961745324908004	praat
c0335	posthoc_corr__welch_padj	0.0023345619324187366	praat
c0335	posthoc_corr__welch_u	13	praat
c0335	posthoc_corr__welch_rank_biserial	-0.8142857142857143	praat
c0335	posthoc_corr__welch_p	0.0009338247729674946	praat
c0335	posthoc_mwu__paired_padj	0.00857757953123899	praat
c0335	posthoc_mwu__paired_u	0	praat
c0335	posthoc_mwu__paired_rank_biserial	-1	praat
c0335	posthoc_mwu__paired_p	0.004288789765619495	praat
c0335	posthoc_mwu__perfect_padj	0.6139178031705241	praat
c0335	posthoc_mwu__perfect_u	16	praat
c0335	posthoc_mwu__perfect_rank_biserial	-0.2	praat
c0335	posthoc_mwu__perfect_p	0.6139178031705241	praat
c0335	posthoc_mwu__welch_padj	0.009522166390875993	praat
c0335	posthoc_mwu__welch_u	0	praat
c0335	posthoc_mwu__welch_rank_biserial	-1	praat
c0335	posthoc_mwu__welch_p	0.005713299834525596	praat
c0335	posthoc_paired__perfect_padj	0.00042085086007547824	praat
c0335	posthoc_paired__perfect_u	120	praat
c0335	posthoc_paired__perfect_rank_biserial	1	praat
c0335	posthoc_paired__perfect_p	8.417017201509565e-05	praat
c0335	posthoc_paired__welch_padj	0.05695161019884036	praat
c0335	posthoc_paired__welch_u	91.5	praat
c0335	posthoc_paired__welch_rank_biserial	0.525	praat
c0335	posthoc_paired__welch_p	0.03986612713918825	praat
c0335	posthoc_perfect__welch_padj	0.0005853851034863623	praat
c0335	posthoc_perfect__welch_u	0	praat
c0335	posthoc_perfect__welch_rank_biserial	-1	praat
c0335	posthoc_perfect__welch_p	0.0001756155310459087	praat
c0335	posthoc_corr__mwu_diff	2.6500000000000004	praat
c0335	posthoc_corr__paired_diff	-9.399999999999999	praat
c0335	posthoc_corr__perfect_diff	2	praat
c0335	posthoc_corr__welch_diff	-6.4	praat
c0335	posthoc_mwu__paired_diff	-12	praat
c0335	posthoc_mwu__perfect_diff	-0.5	praat
c0335	posthoc_mwu__welch_diff	-9	praat
c0335	posthoc_paired__perfect_diff	11.5	praat
c0335	posthoc_paired__welch_diff	3	praat
c0335	posthoc_perfect__welch_diff	-8.5	praat
c0336	n	50	praat
c0336	k	5	praat
c0336	posthoc_corr__mwu_padj	0.42497935204685433	praat
c0336	posthoc_corr__mwu_diff	3.071428571428571	praat
c0336	posthoc_corr__mwu_f	0.9857393880632238	praat
c0336	posthoc_corr__paired_padj	7.0813670248780965e-09	praat
c0336	posthoc_corr__paired_diff	-9.095238095238095	praat
c0336	posthoc_corr__paired_f	17.952702225369787	praat
c0336	posthoc_corr__perfect_padj	0.28612156970413205	praat
c0336	posthoc_corr__perfect_diff	2.571428571428571	praat
c0336	posthoc_corr__perfect_f	1.2954822677088338	praat
c0336	posthoc_corr__welch_padj	5.2476214614961237e-05	praat
c0336	posthoc_corr__welch_diff	-6.428571428571429	praat
c0336	posthoc_corr__welch_f	8.096764173180214	praat
c0336	posthoc_mwu__paired_padj	7.8130278364445e-08	praat
c0336	posthoc_mwu__paired_diff	-12.166666666666666	praat
c0336	posthoc_mwu__paired_f	14.91523920751316	praat
c0336	posthoc_mwu__perfect_padj	0.9988387945503088	praat
c0336	posthoc_mwu__perfect_diff	-0.5	praat
c0336	posthoc_mwu__perfect_f	0.023990412364978408	praat
c0336	posthoc_mwu__welch_padj	2.8474750524408517e-05	praat
c0336	posthoc_mwu__welch_diff	-9.5	praat
c0336	posthoc_mwu__welch_f	8.660538863757205	praat
c0336	posthoc_paired__perfect_padj	6.33164761142111e-11	praat
c0336	posthoc_paired__perfect_diff	11.666666666666666	praat
c0336	posthoc_paired__perfect_f	24.93548921571998	praat
c0336	posthoc_paired__welch_padj	0.2834093031013125	praat
c0336	posthoc_paired__welch_diff	2.666666666666666	praat
c0336	posthoc_paired__welch_f	1.3027520896376144	praat
c0336	posthoc_perfect__welch_padj	2.3956249725057354e-07	praat
c0336	posthoc_perfect__welch_diff	-9	praat
c0336	posthoc_perfect__welch_f	13.602563810942756	praat
c0336	posthoc_corr__mwu_ci_low	-1.8963596615396066	praat
c0336	posthoc_corr__mwu_ci_high	8.039216804396748	praat
c0336	posthoc_corr__paired_ci_low	-12.542330047610694	praat
c0336	posthoc_corr__paired_ci_high	-5.648146142865496	praat
c0336	posthoc_corr__perfect_ci_low	-1.0565309967119627	praat
c0336	posthoc_corr__perfect_ci_high	6.1993881395691055	praat
c0336	posthoc_corr__welch_ci_low	-10.056530996711963	praat
c0336	posthoc_corr__welch_ci_high	-2.800611860430895	praat
c0336	posthoc_mwu__paired_ci_low	-17.225614580908353	praat
c0336	posthoc_mwu__paired_ci_high	-7.107718752424979	praat
c0336	posthoc_mwu__perfect_ci_low	-5.683879020478857	praat
c0336	posthoc_mwu__perfect_ci_high	4.683879020478857	praat
c0336	posthoc_mwu__welch_ci_low	-14.683879020478857	praat
c0336	posthoc_mwu__welch_ci_high	-4.316120979521143	praat
c0336	posthoc_paired__perfect_ci_low	7.91485047987717	praat
c0336	posthoc_paired__perfect_ci_high	15.418482853456162	praat
c0336	posthoc_paired__welch_ci_low	-1.08514952012283	praat
c0336	posthoc_paired__welch_ci_high	6.418482853456162	praat
c0336	posthoc_perfect__welch_ci_low	-12.918644204237761	praat
c0336	posthoc_perfect__welch_ci_high	-5.0813557957622395	praat
c0337	n	50	praat
c0337	k	4	praat
c0337	posthoc_a__b_padj	1	praat
c0337	posthoc_a__b_t	-1.3753052069726748	praat
c0337	posthoc_a__b_cohens_d	-0.5394390836538024	praat
c0337	posthoc_a__b_p	0.18244486466411425	praat
c0337	posthoc_a__x_padj	0.0003549416920352274	praat
c0337	posthoc_a__x_t	5.29146063194507	praat
c0337	posthoc_a__x_cohens_d	2.0610761375286857	praat
c0337	posthoc_a__x_p	5.9156948672537906e-05	praat
c0337	posthoc_a__y_padj	0.024731008442064453	praat
c0337	posthoc_a__y_t	3.186339084324603	praat
c0337	posthoc_a__y_cohens_d	1.268115831078051	praat
c0337	posthoc_a__y_p	0.0041218347403440755	praat
c0337	posthoc_b__x_padj	0.00014995605917193328	praat
c0337	posthoc_b__x_t	5.949012475234343	praat
c0337	posthoc_b__x_cohens_d	2.3059576224150797	praat
c0337	posthoc_b__x_p	2.4992676528655546e-05	praat
c0337	posthoc_b__y_padj	0.0025007506975702797	praat
c0337	posthoc_b__y_t	4.176662309275437	praat
c0337	posthoc_b__y_cohens_d	1.6467342426622067	praat
c0337	posthoc_b__y_p	0.0004167917829283799	praat
c0337	posthoc_x__y_padj	0.8699115895271801	praat
c0337	posthoc_x__y_t	-1.5293340792001762	praat
c0337	posthoc_x__y_cohens_d	-0.6243480233815981	praat
c0337	posthoc_x__y_p	0.14498526492119668	praat
c0337	posthoc_a__b_df	22.723855781383676	praat
c0337	posthoc_a__b_diff	-2.615384615384615	praat
c0337	posthoc_a__b_ci_low	-8.11034512531236	praat
c0337	posthoc_a__b_ci_high	2.8795758945431302	praat
c0337	posthoc_a__x_df	17.058483241694532	praat
c0337	posthoc_a__x_diff	6.878205128205128	praat
c0337	posthoc_a__x_ci_low	3.0010614241341114	praat
c0337	posthoc_a__x_ci_high	10.755348832276145	praat
c0337	posthoc_a__y_df	22.924631760378144	praat
c0337	posthoc_a__y_diff	5.044871794871795	praat
c0337	posthoc_a__y_ci_low	0.47370311571253154	praat
c0337	posthoc_a__y_ci_high	9.616040474031058	praat
c0337	posthoc_b__x_df	15.237297263135016	praat
c0337	posthoc_b__x_diff	9.493589743589743	praat
c0337	posthoc_b__x_ci_low	4.659390311383325	praat
c0337	posthoc_b__x_ci_high	14.32778917579616	praat
c0337	posthoc_b__y_df	21.253551462302212	praat
c0337	posthoc_b__y_diff	7.66025641025641	praat
c0337	posthoc_b__y_ci_low	2.3258534232356434	praat
c0337	posthoc_b__y_ci_high	12.994659397277175	praat
c0337	posthoc_x__y_df	16.625001112456548	praat
c0337	posthoc_x__y_diff	-1.8333333333333335	praat
c0337	posthoc_x__y_ci_low	-5.421001731514274	praat
c0337	posthoc_x__y_ci_high	1.7543350648476066	praat
c0338	n	50	praat
c0338	k	4	praat
c0338	posthoc_a__b_padj	0.28997052984239335	praat
c0338	posthoc_a__b_t	-1.3753052069726748	praat
c0338	posthoc_a__b_cohens_d	-0.5394390836538024	praat
c0338	posthoc_a__b_p	0.18244486466411425	praat
c0338	posthoc_a__x_padj	0.00029578474336268955	praat
c0338	posthoc_a__x_t	5.29146063194507	praat
c0338	posthoc_a__x_cohens_d	2.0610761375286857	praat
c0338	posthoc_a__x_p	5.9156948672537906e-05	praat
c0338	posthoc_a__y_padj	0.012365504221032227	praat
c0338	posthoc_a__y_t	3.186339084324603	praat
c0338	posthoc_a__y_cohens_d	1.268115831078051	praat
c0338	posthoc_a__y_p	0.0041218347403440755	praat
c0338	posthoc_b__x_padj	0.00014995605917193328	praat
c0338	posthoc_b__x_t	5.949012475234343	praat
c0338	posthoc_b__x_cohens_d	2.3059576224150797	praat
c0338	posthoc_b__x_p	2.4992676528655546e-05	praat
c0338	posthoc_b__y_padj	0.0016671671317135196	praat
c0338	posthoc_b__y_t	4.176662309275437	praat
c0338	posthoc_b__y_cohens_d	1.6467342426622067	praat
c0338	posthoc_b__y_p	0.0004167917829283799	praat
c0338	posthoc_x__y_padj	0.28997052984239335	praat
c0338	posthoc_x__y_t	-1.5293340792001762	praat
c0338	posthoc_x__y_cohens_d	-0.6243480233815981	praat
c0338	posthoc_x__y_p	0.14498526492119668	praat
c0338	posthoc_a__b_df	22.723855781383676	praat
c0338	posthoc_a__b_diff	-2.615384615384615	praat
c0338	posthoc_a__x_df	17.058483241694532	praat
c0338	posthoc_a__x_diff	6.878205128205128	praat
c0338	posthoc_a__y_df	22.924631760378144	praat
c0338	posthoc_a__y_diff	5.044871794871795	praat
c0338	posthoc_b__x_df	15.237297263135016	praat
c0338	posthoc_b__x_diff	9.493589743589743	praat
c0338	posthoc_b__y_df	21.253551462302212	praat
c0338	posthoc_b__y_diff	7.66025641025641	praat
c0338	posthoc_x__y_df	16.625001112456548	praat
c0338	posthoc_x__y_diff	-1.8333333333333335	praat
c0339	n	50	praat
c0339	k	4	praat
c0339	posthoc_a__b_padj	0.18244486466411425	praat
c0339	posthoc_a__b_t	-1.3753052069726748	praat
c0339	posthoc_a__b_cohens_d	-0.5394390836538024	praat
c0339	posthoc_a__b_p	0.18244486466411425	praat
