10x3_bw_wide	10	3	3	bw	wide	1	-1	1	OK	3000	900	254	137	2745	774	2940	0	5352	7589	0	0	45618	305	187	2383	207	1	3	3	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	3.0000	7.9463	0.6899	NOTE: legend labels were shortened with an ellipsis — the widest one does not fit a 7.97 inch panel at 9.8 p	0	1	1	0	0	3.0000	900	-1	-1	0	0	0	0	-1	-1
10x3_bw_none	10	3	24	bw	normal	0	-1	-1	OK	3000	900	254	137	2745	774	2940	0	5352	7589	0	0	25897	-1	-1	0	0	0	0	0	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	3.0000	2.6846	1.6405		0	1	1	0	0	3.0000	900	-1	-1	0	0	0	0	-1	-1
10x3_p1	10	3	12	color	normal	1	1	1	OK	3000	900	254	137	2745	774	2940	0	5352	7589	0	0	44557	305	187	535	378	2	6	12	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	3.0000	1.7866	1.2602		0	1	1	0	0	3.0000	900	-1	-1	0	0	0	0	-1	-1
10x3_p2	10	3	12	color	normal	1	2	2	OK	3634	900	254	137	2744	774	2941	17548	5352	7604	0	0	45051	3049	138	536	378	2	6	12	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	12.1166	0	3.0000	1.7866	1.2602		0	1	1	0	0	3.0000	900	-1	-1	0	0	0	0	-1	-1
10x3_p3	10	3	12	color	normal	1	3	3	OK	3000	1148	254	137	2745	773	2923	0	5352	25015	0	0	42394	255	950	1543	149	6	2	12	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	3.8298	1.7866	1.2602		0	1	1	0	0	3.0000	900	-1	-1	0	17396	0	17396	970	1077
10x3_p4	10	3	12	color	normal	1	4	4	OK	3000	900	254	137	2745	774	2940	0	5352	7589	0	0	27497	50	7250	290	720	1	12	12	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	3.0000	1.7866	1.2602		0	1	1	0	0	3.0000	900	-1	-1	0	0	0	0	-1	-1
10x3_p5	10	3	12	color	normal	1	5	5	OK	3000	900	254	137	2745	774	2940	0	5352	7589	0	0	27497	255	138	0	0	0	0	0	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	3.0000	1.7866	1.2602		0	1	1	0	0	3.0000	900	-1	-1	0	0	0	0	-1	-1
10x3_n12_mx_p1	10	3	12	color	normal	1	1	1	OK	3000	1676	254	137	2745	773	2912	0	5352	33768	0	0	68016	305	187	535	378	2	6	12	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	5.5897	1.7866	1.2602		4	1	0	0.1528	2.4369	5.5897	900	946	1677	26149	0	0	26149	968	1563
10x3_n12_mx_p2	10	3	12	color	normal	1	2	2	OK	3634	1676	254	137	2744	773	2912	17565	5352	33785	0	0	68546	3049	138	536	378	2	6	12	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	12.1166	0	5.5897	1.7866	1.2602		4	1	0	0.1528	2.4369	5.5897	900	946	1677	26149	0	0	26149	968	1563
10x3_n12_mx_p3	10	3	12	color	normal	1	3	3	OK	3000	1925	254	137	2745	773	2923	0	5352	51183	0	0	68418	255	1726	1543	150	6	2	12	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	6.4194	1.7866	1.2602		4	1	0	0.1528	2.4369	5.5897	900	946	1677	26149	17395	0	43544	968	1854
10x3_n12_mx_p4	10	3	12	color	normal	1	4	4	OK	3000	1676	254	137	2745	773	2912	0	5352	33768	0	0	50986	50	7250	290	720	1	12	12	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	5.5897	1.7866	1.2602		4	1	0	0.1528	2.4369	5.5897	900	946	1677	26149	0	0	26149	968	1563
10x3_n12_mx_p5	10	3	12	color	normal	1	5	5	OK	3000	1676	254	137	2745	773	2912	0	5352	33768	0	0	50986	255	138	0	0	0	0	0	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	5.5897	1.7866	1.2602		4	1	0	0.1528	2.4369	5.5897	900	946	1677	26149	0	0	26149	968	1563
10x3_n12_mx_ctl	10	3	12	color	normal	0	-1	-1	OK	3000	1676	254	137	2745	773	2912	0	5352	33768	0	0	50986	-1	-1	0	0	0	0	0	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	5.5897	1.7866	1.2602		4	1	0	0.1528	2.4369	5.5897	900	946	1677	26149	0	0	26149	968	1563
10x3_n24_mx_p1	10	3	24	color	normal	1	1	1	OK	3000	1676	254	137	2745	773	2912	0	5352	33768	0	0	87987	305	187	805	492	3	8	24	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	5.5897	2.6846	1.6405		4	1	0	0.1528	2.4369	5.5897	900	946	1677	26149	0	0	26149	968	1563
10x3_n24_mx_p2	10	3	24	color	normal	1	2	2	OK	3904	1676	254	137	2744	773	2912	38221	5352	33766	0	0	88556	3049	138	806	492	3	8	24	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	13.0146	0	5.5897	2.6846	1.6405		4	1	0	0.1528	2.4369	5.5897	900	946	1677	26149	0	0	26149	968	1563
10x3_n24_mx_p3	10	3	24	color	normal	1	3	3	OK	3000	1982	254	137	2745	773	2923	0	5352	71713	0	0	88948	255	1726	2105	207	8	3	24	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	6.6096	2.6846	1.6405		4	1	0	0.1528	2.4369	5.5897	900	946	1677	26149	37925	0	64074	968	1911
10x3_n24_mx_p4	10	3	24	color	normal	1	4	4	OK	3000	1676	254	137	2745	773	2912	0	5352	33768	0	0	50986	50	7250	559	720	2	12	24	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	5.5897	2.6846	1.6405		4	1	0	0.1528	2.4369	5.5897	900	946	1677	26149	0	0	26149	968	1563
10x3_n24_mx_p5	10	3	24	color	normal	1	5	5	OK	3000	1676	254	137	2745	773	2912	0	5352	33768	0	0	50986	255	138	0	0	0	0	0	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	5.5897	2.6846	1.6405		4	1	0	0.1528	2.4369	5.5897	900	946	1677	26149	0	0	26149	968	1563
10x3_n24_mx_ctl	10	3	24	color	normal	0	-1	-1	OK	3000	1676	254	137	2745	773	2912	0	5352	33768	0	0	50986	-1	-1	0	0	0	0	0	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	5.5897	2.6846	1.6405		4	1	0	0.1528	2.4369	5.5897	900	946	1677	26149	0	0	26149	968	1563
rp_notch_p3	6	4	12	color	normal	1	3	3	OK	1800	2072	251	116	1548	1050	2143	0	3822	35621	0	0	51643	252	1903	1311	128	6	2	12	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	6.0000	0	6.9096	0.8217	2.0430		4	0	0	0.1300	2.0736	6.2036	1200	1239	1861	17621	12451	0	30072	1258	2012
rp_notch_p2	6	4	12	color	normal	1	2	2	OK	2130	1861	251	116	1547	1050	2129	12446	3822	23205	0	0	51789	1842	117	247	613	1	12	12	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	7.1025	0	6.2036	0.8217	2.0430		4	0	0	0.1300	2.0736	6.2036	1200	1239	1861	17621	0	0	17621	1258	1765
rp_notch_p4	6	4	12	color	normal	1	4	4	OK	1800	1861	251	116	1548	1050	2128	0	3822	23204	0	0	39345	42	7242	247	613	1	12	12	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	6.0000	0	6.2036	0.8217	2.0430		4	0	0	0.1300	2.0736	6.2036	1200	1239	1861	17621	0	0	17621	1258	1765
rp_notch_ctl	6	4	12	color	normal	0	-1	-1	OK	1800	1861	251	116	1548	1050	2128	0	3822	23204	0	0	39345	-1	-1	0	0	0	0	0	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	6.0000	0	6.2036	0.8217	2.0430		4	0	0	0.1300	2.0736	6.2036	1200	1239	1861	17621	0	0	17621	1258	1765
rp_tall_p3	6	4	24	color	normal	1	3	3	OK	1800	2734	251	116	1548	1050	2128	0	3822	97666	0	0	113670	252	2468	1351	225	6	4	24	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	6.0000	0	9.1159	1.5846	2.0430	NOTE: 12 groups detected. Comparison matrix may be difficult to read at this size.	12	1	0	0.1300	3.9563	8.0863	1200	1239	2426	64834	27257	0	92091	1258	2674
rp_tall_p2	6	4	24	color	normal	1	2	2	OK	2359	2425	251	116	1548	1050	2128	27127	3822	70383	0	0	113515	1842	117	475	613	2	12	24	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	7.8654	0	8.0863	1.5846	2.0430	NOTE: 12 groups detected. Comparison matrix may be difficult to read at this size.	12	1	0	0.1300	3.9563	8.0863	1200	1239	2426	64834	0	0	64834	1258	2333
rp_tallnotch_p3	6	4	24	color	normal	1	3	3	OK	1800	2734	251	116	1548	1050	2128	0	3822	97666	0	0	113670	252	2468	1351	225	6	4	24	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	6.0000	0	9.1159	1.5846	2.0430	NOTE: 12 groups detected. Comparison matrix may be difficult to read at this size.	12	0	0	0.1300	3.9563	8.0863	1200	1239	2426	64834	27257	0	92091	1258	2674
rp_tall_ctl	6	4	24	color	normal	0	-1	-1	OK	1800	2425	251	116	1548	1050	2127	0	3822	70383	0	0	86386	-1	-1	0	0	0	0	0	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	6.0000	0	8.0863	1.5846	2.0430	NOTE: 12 groups detected. Comparison matrix may be difficult to read at this size.	12	1	0	0.1300	3.9563	8.0863	1200	1239	2426	64834	0	0	64834	1258	2333
rp_supp_p3	2	2	12	color	normal	1	3	3	OK	600	912	119	87	480	515	726	0	2051	8067	0	0	13688	120	636	338	241	2	6	12	0	0.4000	0.4000	0.2917	0.2800	0.4000	1.6000	0.2917	1.7200	0	2.0000	0	3.0420	0.5657	1.1649	NOTE: 16 groups detected. Comparison matrix may be difficult to read at this size.	16	1	1	0	0	2.0000	600	-1	-1	0	6946	0	6946	649	862
rp_supp_ctl	2	2	12	color	normal	0	-1	-1	OK	600	600	119	87	480	516	732	0	2051	1121	0	0	7120	-1	-1	0	0	0	0	0	0	0.4000	0.4000	0.2917	0.2800	0.4000	1.6000	0.2917	1.7200	0	2.0000	0	2.0000	0.5657	1.1649	NOTE: 16 groups detected. Comparison matrix may be difficult to read at this size.	16	1	1	0	0	2.0000	600	-1	-1	0	0	0	0	-1	-1
