analysis	quantity	plugin_value	r_value	relative_difference
c0028	p	8.725917123891969e-11	8.7259171238919679e-11	1.48e-16
c0028	sd_group1	4.370170708306684	4.3701707083066843	0.00e+00
c0028	sd_group2	3.485128329960061	3.4851283299600611	0.00e+00
c0028	t	8.361260986258113	8.3612609862581131	0.00e+00
c0029	mean_diff	-9.540102222409388	-9.5401022224093879	0.00e+00
c0029	mean_group1	87.42731120137347	87.42731120137347	0.00e+00
c0029	mean_group2	96.96741342378286	96.967413423782858	0.00e+00
c0029	median_group1	88.11273799482314	88.112737994823135	0.00e+00
c0029	median_group2	97.88766049774816	97.887660497748158	0.00e+00
c0029	n	48	48	0.00e+00
c0029	n_group1	24	24	0.00e+00
c0029	n_group2	24	24	0.00e+00
c0029	p	3.1506217019544155e-11	3.1506217019544155e-11	0.00e+00
c0029	p_method	exact	exact	
c0029	rank_biserial	-0.9513888888888888	-0.95138888888888884	0.00e+00
c0029	sd_group1	3.485128329960061	3.4851283299600611	0.00e+00
c0029	sd_group2	4.370170708306684	4.3701707083066843	0.00e+00
c0029	u1	14	14	0.00e+00
c0029	u2	562	562	0.00e+00
c0030	mean_diff	9.540102222409388	9.5401022224093879	0.00e+00
c0030	mean_group1	96.96741342378286	96.967413423782858	0.00e+00
c0030	mean_group2	87.42731120137347	87.42731120137347	0.00e+00
c0030	median_group1	97.88766049774816	97.887660497748158	0.00e+00
c0030	median_group2	88.11273799482314	88.112737994823135	0.00e+00
c0030	n	48	48	0.00e+00
c0030	n_group1	24	24	0.00e+00
c0030	n_group2	24	24	0.00e+00
c0030	p	3.1506217019544155e-11	3.1506217019544155e-11	0.00e+00
c0030	p_method	exact	exact	
c0030	rank_biserial	0.9513888888888888	0.95138888888888884	0.00e+00
c0030	sd_group1	4.370170708306684	4.3701707083066843	0.00e+00
c0030	sd_group2	3.485128329960061	3.4851283299600611	0.00e+00
c0030	u1	562	562	0.00e+00
c0030	u2	14	14	0.00e+00
c0031	cohens_d	-2.413688140590419	-2.4136881405904189	0.00e+00
c0031	cohens_d	-2.413688140590419	-2.4136881405904189	0.00e+00
c0031	df	43.829915078239196	43.829915078239189	1.62e-16
c0031	hedges_g	-2.3740832775329577	-2.3740832775329745	7.11e-15
c0031	mean_diff	-9.540102222409388	-9.5401022224093879	0.00e+00
c0031	mean_group1	87.42731120137347	87.42731120137347	0.00e+00
c0031	mean_group2	96.96741342378286	96.967413423782858	0.00e+00
c0031	median_group1	88.11273799482314	88.112737994823135	0.00e+00
c0031	median_group2	97.88766049774816	97.887660497748158	0.00e+00
c0031	mw_p	3.1506217019544155e-11	3.1506217019544155e-11	0.00e+00
c0031	n	48	48	0.00e+00
c0031	n_group1	24	24	0.00e+00
c0031	n_group2	24	24	0.00e+00
c0031	p	1.2663016289237486e-10	1.2663016289237396e-10	7.14e-15
c0031	p_method	exact	exact	
c0031	rank_biserial	-0.9513888888888888	-0.95138888888888884	0.00e+00
c0031	sd_group1	3.485128329960061	3.4851283299600611	0.00e+00
c0031	sd_group2	4.370170708306684	4.3701707083066843	0.00e+00
c0031	t	-8.361260986258113	-8.3612609862581149	2.12e-16
c0031	u1	14	14	0.00e+00
c0031	u2	562	562	0.00e+00
c0032	cohens_d	2.413688140590419	2.4136881405904189	0.00e+00
c0032	cohens_d	2.413688140590419	2.4136881405904189	0.00e+00
c0032	df	43.829915078239196	43.829915078239189	1.62e-16
c0032	hedges_g	2.3740832775329577	2.3740832775329745	7.11e-15
c0032	mean_diff	9.540102222409388	9.5401022224093879	0.00e+00
c0032	mean_group1	96.96741342378286	96.967413423782858	0.00e+00
c0032	mean_group2	87.42731120137347	87.42731120137347	0.00e+00
c0032	median_group1	97.88766049774816	97.887660497748158	0.00e+00
c0032	median_group2	88.11273799482314	88.112737994823135	0.00e+00
c0032	mw_p	3.1506217019544155e-11	3.1506217019544155e-11	0.00e+00
c0032	n	48	48	0.00e+00
c0032	n_group1	24	24	0.00e+00
c0032	n_group2	24	24	0.00e+00
c0032	p	1.2663016289237486e-10	1.2663016289237396e-10	7.14e-15
c0032	p_method	exact	exact	
c0032	rank_biserial	0.9513888888888888	0.95138888888888884	0.00e+00
c0032	sd_group1	4.370170708306684	4.3701707083066843	0.00e+00
c0032	sd_group2	3.485128329960061	3.4851283299600611	0.00e+00
c0032	t	8.361260986258113	8.3612609862581149	2.12e-16
c0032	u1	562	562	0.00e+00
c0032	u2	14	14	0.00e+00
c0033	refused	1	1	0.00e+00
c0034	refused	1	1	0.00e+00
c0035	df_between	2	2	0.00e+00
c0035	df_within	42	42	0.00e+00
c0035	eta_squared	0.46236968508324866	0.4623696850832486	1.20e-16
c0035	eta_squared	0.46236968508324866	0.4623696850832486	1.20e-16
c0035	f	18.060297415058738	18.060297415058745	3.93e-16
c0035	ms_between	300.8918604062518	300.89186040625231	1.70e-15
c0035	ms_within	16.66040450448879	16.66040450448881	1.28e-15
c0035	n	45	45	0.00e+00
c0035	p	2.1885613623027198e-06	2.1885613623027028e-06	7.74e-15
c0035	posthoc_mezzo__alto_cohens_d	0.5859358150444196	0.58593581504441961	0.00e+00
c0035	posthoc_mezzo__alto_cohens_d	0.5859358150444196	0.58593581504441961	0.00e+00
c0035	posthoc_soprano__alto_cohens_d	2.0839749765563775	2.0839749765563771	2.13e-16
c0035	posthoc_soprano__alto_cohens_d	2.0839749765563775	2.0839749765563771	2.13e-16
c0035	posthoc_soprano__mezzo_cohens_d	1.7838798367260675	1.7838798367260675	0.00e+00
c0035	posthoc_soprano__mezzo_cohens_d	1.7838798367260675	1.7838798367260675	0.00e+00
c0035	ss_between	601.7837208125036	601.78372081250461	1.70e-15
c0035	ss_total	1301.5207100010325	1301.5207100010348	1.75e-15
c0035	ss_within	699.736989188529	699.73698918853006	1.46e-15
c0036	df_between	2	2	0.00e+00
c0036	df_within	42	42	0.00e+00
c0036	eta_squared	0.4623696850832487	0.46236968508324855	3.60e-16
c0036	eta_squared	0.4623696850832487	0.46236968508324855	3.60e-16
c0036	f	18.060297415058745	18.060297415058734	5.90e-16
c0036	ms_between	300.89186040625185	300.89186040625214	9.45e-16
c0036	ms_within	16.660404504488785	16.66040450448881	1.49e-15
c0036	n	45	45	0.00e+00
c0036	p	2.188561362302704e-06	2.1885613623027147e-06	4.84e-15
c0036	posthoc_alto__mezzo_cohens_d	-0.5859358150444196	-0.58593581504441961	0.00e+00
c0036	posthoc_alto__mezzo_cohens_d	-0.5859358150444196	-0.58593581504441961	0.00e+00
c0036	posthoc_alto__soprano_cohens_d	-2.0839749765563775	-2.0839749765563771	2.13e-16
c0036	posthoc_alto__soprano_cohens_d	-2.0839749765563775	-2.0839749765563771	2.13e-16
c0036	posthoc_mezzo__soprano_cohens_d	-1.7838798367260675	-1.7838798367260675	0.00e+00
c0036	posthoc_mezzo__soprano_cohens_d	-1.7838798367260675	-1.7838798367260675	0.00e+00
c0036	ss_between	601.7837208125037	601.78372081250427	9.45e-16
c0036	ss_total	1301.5207100010325	1301.5207100010343	1.40e-15
c0036	ss_within	699.7369891885289	699.73698918852995	1.46e-15
c0037	df_between	2	2	0.00e+00
c0037	df_within	42	42	0.00e+00
c0037	eta_squared	0.46236968508324866	0.4623696850832486	1.20e-16
c0037	eta_squared	0.46236968508324866	0.4623696850832486	1.20e-16
c0037	f	18.060297415058738	18.060297415058745	3.93e-16
c0037	ms_between	300.8918604062518	300.89186040625231	1.70e-15
c0037	ms_within	16.66040450448879	16.66040450448881	1.28e-15
c0037	n	45	45	0.00e+00
c0037	p	2.1885613623027198e-06	2.1885613623027028e-06	7.74e-15
c0037	posthoc_mezzo__alto_ci_high	6.294736726135756	6.2947367261357448	1.83e-15
c0037	posthoc_mezzo__alto_ci_low	-0.9472532969859238	-0.94725329698594063	1.78e-14
c0037	posthoc_mezzo__alto_cohens_d	0.5859358150444196	0.58593581504441961	0.00e+00
c0037	posthoc_mezzo__alto_cohens_d	0.5859358150444196	0.58593581504441961	0.00e+00
c0037	posthoc_mezzo__alto_diff	2.6737417145749163	2.6737417145749021	5.31e-15
c0037	posthoc_mezzo__alto_padj	0.18396791693969028	0.18396791693969383	1.93e-14
c0037	posthoc_soprano__alto_ci_high	12.361696027222866	12.36169602722287	2.87e-16
c0037	posthoc_soprano__alto_ci_low	5.119706004101186	5.1197060041011833	5.20e-16
c0037	posthoc_soprano__alto_cohens_d	2.0839749765563775	2.0839749765563771	2.13e-16
c0037	posthoc_soprano__alto_cohens_d	2.0839749765563775	2.0839749765563771	2.13e-16
c0037	posthoc_soprano__alto_diff	8.740701015662026	8.740701015662026	0.00e+00
c0037	posthoc_soprano__alto_padj	1.84250878443315e-06	1.84250878443315e-06	0.00e+00
c0037	posthoc_soprano__mezzo_ci_high	9.68795431264795	9.6879543126479675	1.83e-15
c0037	posthoc_soprano__mezzo_ci_low	2.4459642895262697	2.4459642895262812	4.72e-15
c0037	posthoc_soprano__mezzo_cohens_d	1.7838798367260675	1.7838798367260675	0.00e+00
c0037	posthoc_soprano__mezzo_cohens_d	1.7838798367260675	1.7838798367260675	0.00e+00
c0037	posthoc_soprano__mezzo_diff	6.06695930108711	6.0669593010871239	2.34e-15
c0037	posthoc_soprano__mezzo_padj	0.0005832285208634547	0.00058322852086356569	1.90e-13
c0037	ss_between	601.7837208125036	601.78372081250461	1.70e-15
c0037	ss_total	1301.5207100010325	1301.5207100010348	1.75e-15
c0037	ss_within	699.736989188529	699.73698918853006	1.46e-15
c0038	df_between	2	2	0.00e+00
c0038	df_within	42	42	0.00e+00
c0038	eta_squared	0.4623696850832487	0.46236968508324855	3.60e-16
c0038	eta_squared	0.4623696850832487	0.46236968508324855	3.60e-16
c0038	f	18.060297415058745	18.060297415058734	5.90e-16
c0038	ms_between	300.89186040625185	300.89186040625214	9.45e-16
c0038	ms_within	16.660404504488785	16.66040450448881	1.49e-15
c0038	n	45	45	0.00e+00
c0038	p	2.188561362302704e-06	2.1885613623027147e-06	4.84e-15
c0038	posthoc_alto__mezzo_ci_high	0.9472532969859238	0.94725329698594063	1.78e-14
c0038	posthoc_alto__mezzo_ci_low	-6.294736726135756	-6.2947367261357448	1.83e-15
c0038	posthoc_alto__mezzo_cohens_d	-0.5859358150444196	-0.58593581504441961	0.00e+00
c0038	posthoc_alto__mezzo_cohens_d	-0.5859358150444196	-0.58593581504441961	0.00e+00
c0038	posthoc_alto__mezzo_diff	-2.6737417145749163	-2.6737417145749021	5.31e-15
c0038	posthoc_alto__mezzo_padj	0.18396791693969028	0.18396791693969383	1.93e-14
c0038	posthoc_alto__soprano_ci_high	-5.119706004101186	-5.1197060041011833	5.20e-16
c0038	posthoc_alto__soprano_ci_low	-12.361696027222866	-12.36169602722287	2.87e-16
c0038	posthoc_alto__soprano_cohens_d	-2.0839749765563775	-2.0839749765563771	2.13e-16
c0038	posthoc_alto__soprano_cohens_d	-2.0839749765563775	-2.0839749765563771	2.13e-16
c0038	posthoc_alto__soprano_diff	-8.740701015662026	-8.740701015662026	0.00e+00
c0038	posthoc_alto__soprano_padj	1.84250878443315e-06	1.84250878443315e-06	0.00e+00
c0038	posthoc_mezzo__soprano_ci_high	-2.4459642895262697	-2.4459642895262812	4.72e-15
c0038	posthoc_mezzo__soprano_ci_low	-9.68795431264795	-9.6879543126479675	1.83e-15
c0038	posthoc_mezzo__soprano_cohens_d	-1.7838798367260675	-1.7838798367260675	0.00e+00
c0038	posthoc_mezzo__soprano_cohens_d	-1.7838798367260675	-1.7838798367260675	0.00e+00
c0038	posthoc_mezzo__soprano_diff	-6.06695930108711	-6.0669593010871239	2.34e-15
c0038	posthoc_mezzo__soprano_padj	0.0005832285208634547	0.00058322852086356569	1.90e-13
c0038	ss_between	601.7837208125037	601.78372081250427	9.45e-16
c0038	ss_total	1301.5207100010325	1301.5207100010343	1.40e-15
c0038	ss_within	699.7369891885289	699.73698918852995	1.46e-15
c0039	df_between	2	2	0.00e+00
c0039	df_within	42	42	0.00e+00
c0039	eta_squared	0.14302772821991808	0.14302772821991819	7.76e-16
c0039	eta_squared	0.14302772821991808	0.14302772821991819	7.76e-16
c0039	f	3.5048768688621763	3.5048768688621799	1.01e-15
c0039	ms_between	1.5772403528317622	1.577240352831764	1.13e-15
c0039	ms_within	0.4500130566195319	0.45001305661953195	1.23e-16
c0039	n	45	45	0.00e+00
c0039	p	0.03911129286189213	0.039111292861891994	3.55e-15
c0039	posthoc_mezzo__alto_cohens_d	0.6333530468010096	0.63335304680100957	0.00e+00
c0039	posthoc_mezzo__alto_cohens_d	0.6333530468010096	0.63335304680100957	0.00e+00
c0039	posthoc_soprano__alto_cohens_d	1.1593536170403687	1.1593536170403687	0.00e+00
c0039	posthoc_soprano__alto_cohens_d	1.1593536170403687	1.1593536170403687	0.00e+00
c0039	posthoc_soprano__mezzo_cohens_d	0.266496933006928	0.26649693300692806	2.08e-16
c0039	posthoc_soprano__mezzo_cohens_d	0.266496933006928	0.26649693300692806	2.08e-16
c0039	ss_between	3.1544807056635245	3.154480705663528	1.13e-15
c0039	ss_total	22.055029083683863	22.05502908368387	3.22e-16
c0039	ss_within	18.90054837802034	18.900548378020343	1.88e-16
c0040	df_between	2	2	0.00e+00
c0040	df_within	42	42	0.00e+00
c0040	eta_squared	0.14302772821991808	0.14302772821991833	1.75e-15
c0040	eta_squared	0.14302772821991808	0.14302772821991833	1.75e-15
c0040	f	3.5048768688621763	3.5048768688621834	2.03e-15
c0040	ms_between	1.5772403528317622	1.5772403528317653	1.97e-15
c0040	ms_within	0.4500130566195319	0.45001305661953189	0.00e+00
c0040	n	45	45	0.00e+00
c0040	p	0.03911129286189213	0.03911129286189189	6.21e-15
c0040	posthoc_alto__mezzo_cohens_d	-0.6333530468010096	-0.63335304680100957	0.00e+00
c0040	posthoc_alto__mezzo_cohens_d	-0.6333530468010096	-0.63335304680100957	0.00e+00
c0040	posthoc_alto__soprano_cohens_d	-1.1593536170403687	-1.1593536170403687	0.00e+00
c0040	posthoc_alto__soprano_cohens_d	-1.1593536170403687	-1.1593536170403687	0.00e+00
c0040	posthoc_mezzo__soprano_cohens_d	-0.266496933006928	-0.26649693300692806	2.08e-16
c0040	posthoc_mezzo__soprano_cohens_d	-0.266496933006928	-0.26649693300692806	2.08e-16
c0040	ss_between	3.1544807056635245	3.1544807056635307	1.97e-15
c0040	ss_total	22.055029083683863	22.05502908368387	3.22e-16
c0040	ss_within	18.90054837802034	18.900548378020339	0.00e+00
c0041	df_between	2	2	0.00e+00
c0041	df_within	42	42	0.00e+00
c0041	eta_squared	0.14302772821991808	0.14302772821991819	7.76e-16
c0041	eta_squared	0.14302772821991808	0.14302772821991819	7.76e-16
c0041	f	3.5048768688621763	3.5048768688621799	1.01e-15
c0041	ms_between	1.5772403528317622	1.577240352831764	1.13e-15
c0041	ms_within	0.4500130566195319	0.45001305661953195	1.23e-16
c0041	n	45	45	0.00e+00
c0041	p	0.03911129286189213	0.039111292861891994	3.55e-15
c0041	posthoc_mezzo__alto_ci_high	1.026145341263844	1.0261453412638442	2.16e-16
c0041	posthoc_mezzo__alto_ci_low	-0.1640759329129584	-0.16407593291295863	1.35e-15
c0041	posthoc_mezzo__alto_cohens_d	0.6333530468010096	0.63335304680100957	0.00e+00
c0041	posthoc_mezzo__alto_cohens_d	0.6333530468010096	0.63335304680100957	0.00e+00
c0041	posthoc_mezzo__alto_diff	0.43103470417544276	0.43103470417544276	0.00e+00
c0041	posthoc_mezzo__alto_padj	0.19559982053316205	0.19559982053316205	0.00e+00
c0041	posthoc_soprano__alto_ci_high	1.2302765128404425	1.2302765128404436	9.02e-16
c0041	posthoc_soprano__alto_ci_low	0.040055238663640136	0.040055238663640802	1.66e-14
c0041	posthoc_soprano__alto_cohens_d	1.1593536170403687	1.1593536170403687	0.00e+00
c0041	posthoc_soprano__alto_cohens_d	1.1593536170403687	1.1593536170403687	0.00e+00
c0041	posthoc_soprano__alto_diff	0.6351658757520413	0.6351658757520422	1.40e-15
c0041	posthoc_soprano__alto_padj	0.03414776472075598	0.034147764720755758	6.50e-15
c0041	posthoc_soprano__mezzo_ci_high	0.7992418086649997	0.79924180866500083	1.39e-15
c0041	posthoc_soprano__mezzo_ci_low	-0.3909794655118026	-0.39097946551180196	1.70e-15
c0041	posthoc_soprano__mezzo_cohens_d	0.266496933006928	0.26649693300692806	2.08e-16
c0041	posthoc_soprano__mezzo_cohens_d	0.266496933006928	0.26649693300692806	2.08e-16
c0041	posthoc_soprano__mezzo_diff	0.20413117157659855	0.20413117157659944	4.35e-15
c0041	posthoc_soprano__mezzo_padj	0.6846336598599503	0.68463365985994828	2.92e-15
c0041	ss_between	3.1544807056635245	3.154480705663528	1.13e-15
c0041	ss_total	22.055029083683863	22.05502908368387	3.22e-16
c0041	ss_within	18.90054837802034	18.900548378020343	1.88e-16
c0042	df_between	2	2	0.00e+00
c0042	df_within	42	42	0.00e+00
c0042	eta_squared	0.14302772821991808	0.14302772821991833	1.75e-15
c0042	eta_squared	0.14302772821991808	0.14302772821991833	1.75e-15
c0042	f	3.5048768688621763	3.5048768688621834	2.03e-15
c0042	ms_between	1.5772403528317622	1.5772403528317653	1.97e-15
c0042	ms_within	0.4500130566195319	0.45001305661953189	0.00e+00
c0042	n	45	45	0.00e+00
c0042	p	0.03911129286189213	0.03911129286189189	6.21e-15
c0042	posthoc_alto__mezzo_ci_high	0.1640759329129584	0.16407593291295852	6.77e-16
c0042	posthoc_alto__mezzo_ci_low	-1.026145341263844	-1.0261453412638439	0.00e+00
c0042	posthoc_alto__mezzo_cohens_d	-0.6333530468010096	-0.63335304680100957	0.00e+00
c0042	posthoc_alto__mezzo_cohens_d	-0.6333530468010096	-0.63335304680100957	0.00e+00
c0042	posthoc_alto__mezzo_diff	-0.43103470417544276	-0.43103470417544276	0.00e+00
c0042	posthoc_alto__mezzo_padj	0.19559982053316205	0.19559982053316205	0.00e+00
c0042	posthoc_alto__soprano_ci_high	-0.040055238663640136	-0.040055238663641801	4.16e-14
c0042	posthoc_alto__soprano_ci_low	-1.2302765128404425	-1.2302765128404443	1.44e-15
c0042	posthoc_alto__soprano_cohens_d	-1.1593536170403687	-1.1593536170403687	0.00e+00
c0042	posthoc_alto__soprano_cohens_d	-1.1593536170403687	-1.1593536170403687	0.00e+00
c0042	posthoc_alto__soprano_diff	-0.6351658757520413	-0.63516587575204309	2.80e-15
c0042	posthoc_alto__soprano_padj	0.03414776472075598	0.034147764720755536	1.30e-14
c0042	posthoc_mezzo__soprano_ci_high	0.3909794655118026	0.39097946551180096	4.26e-15
c0042	posthoc_mezzo__soprano_ci_low	-0.7992418086649997	-0.79924180866500161	2.36e-15
c0042	posthoc_mezzo__soprano_cohens_d	-0.266496933006928	-0.26649693300692806	2.08e-16
c0042	posthoc_mezzo__soprano_cohens_d	-0.266496933006928	-0.26649693300692806	2.08e-16
c0042	posthoc_mezzo__soprano_diff	-0.20413117157659855	-0.20413117157660032	8.70e-15
c0042	posthoc_mezzo__soprano_padj	0.6846336598599503	0.68463365985994584	6.49e-15
c0042	ss_between	3.1544807056635245	3.1544807056635307	1.97e-15
c0042	ss_total	22.055029083683863	22.05502908368387	3.22e-16
c0042	ss_within	18.90054837802034	18.900548378020339	0.00e+00
c0043	df_between	2	2	0.00e+00
c0043	df_within	42	42	0.00e+00
c0043	eta_squared	0.4098046330862996	0.40980463308629977	4.06e-16
c0043	eta_squared	0.4098046330862996	0.40980463308629977	4.06e-16
c0043	f	14.58143824444943	14.581438244449433	2.44e-16
c0043	ms_between	219.66586043851675	219.66586043851686	5.18e-16
c0043	ms_within	15.06475950835198	15.064759508351983	2.36e-16
c0043	n	45	45	0.00e+00
c0043	p	1.5520714651039715e-05	1.5520714651039607e-05	6.99e-15
c0043	posthoc_mezzo__alto_cohens_d	0.9900841245897888	0.99008412458978878	0.00e+00
c0043	posthoc_mezzo__alto_cohens_d	0.9900841245897888	0.99008412458978878	0.00e+00
c0043	posthoc_soprano__alto_cohens_d	2.099855690215333	2.0998556902153331	0.00e+00
c0043	posthoc_soprano__alto_cohens_d	2.099855690215333	2.0998556902153331	0.00e+00
c0043	posthoc_soprano__mezzo_cohens_d	0.9239481535297805	0.92394815352978055	0.00e+00
c0043	posthoc_soprano__mezzo_cohens_d	0.9239481535297805	0.92394815352978055	0.00e+00
c0043	ss_between	439.3317208770335	439.33172087703372	5.18e-16
c0043	ss_total	1072.0516202278168	1072.051620227817	2.12e-16
c0043	ss_within	632.7198993507832	632.71989935078329	1.80e-16
c0044	df_between	2	2	0.00e+00
c0044	df_within	42	42	0.00e+00
c0044	eta_squared	0.4098046330862996	0.40980463308629933	6.77e-16
c0044	eta_squared	0.4098046330862996	0.40980463308629933	6.77e-16
c0044	f	14.58143824444943	14.581438244449409	1.46e-15
c0044	ms_between	219.66586043851675	219.66586043851663	5.18e-16
c0044	ms_within	15.06475950835198	15.064759508351994	9.43e-16
c0044	n	45	45	0.00e+00
c0044	p	1.5520714651039715e-05	1.5520714651039857e-05	9.17e-15
c0044	posthoc_alto__mezzo_cohens_d	-0.9900841245897888	-0.99008412458978878	0.00e+00
c0044	posthoc_alto__mezzo_cohens_d	-0.9900841245897888	-0.99008412458978878	0.00e+00
c0044	posthoc_alto__soprano_cohens_d	-2.099855690215333	-2.0998556902153331	0.00e+00
c0044	posthoc_alto__soprano_cohens_d	-2.099855690215333	-2.0998556902153331	0.00e+00
c0044	posthoc_mezzo__soprano_cohens_d	-0.9239481535297805	-0.92394815352978055	0.00e+00
c0044	posthoc_mezzo__soprano_cohens_d	-0.9239481535297805	-0.92394815352978055	0.00e+00
c0044	ss_between	439.3317208770335	439.33172087703326	5.18e-16
c0044	ss_total	1072.0516202278168	1072.051620227817	2.12e-16
c0044	ss_within	632.7198993507832	632.71989935078375	8.98e-16
c0045	df_between	2	2	0.00e+00
c0045	df_within	42	42	0.00e+00
c0045	eta_squared	0.4098046330862996	0.40980463308629977	4.06e-16
c0045	eta_squared	0.4098046330862996	0.40980463308629977	4.06e-16
c0045	f	14.58143824444943	14.581438244449433	2.44e-16
c0045	ms_between	219.66586043851675	219.66586043851686	5.18e-16
c0045	ms_within	15.06475950835198	15.064759508351983	2.36e-16
c0045	n	45	45	0.00e+00
c0045	p	1.5520714651039715e-05	1.5520714651039607e-05	6.99e-15
c0045	posthoc_mezzo__alto_ci_high	7.466813369259436	7.4668133692594507	2.02e-15
c0045	posthoc_mezzo__alto_ci_low	0.5803498225733592	0.58034982257337209	2.22e-14
